xid	tdid	identity	evalue	specie
HORVU5Hr1G125300	TRIDC4AG047470	71.287	0	hv
HORVU2Hr1G068550	TRIDC2AG040550	96.404	0	hv
HORVU2Hr1G037550	TRIDC2BG029460	99.758	0	hv
HORVU2Hr1G034380	TRIDC2BG027530	91.601	0	hv
HORVU2Hr1G039960	TRIDC2AG026130	94.681	0	hv
HORVU5Hr1G053560	TRIDC5BG030190	91.892	0	hv
HORVU5Hr1G047970	TRIDC7AG014270	49.912	0	hv
Brahy.D05G0150600	TRIDC2AG046050	70.944	0	bhd
Brahy.D05G0110000	TRIDC6BG063640	68.894	0	bhd
Brahy.D05G0287300	TRIDC2AG061190	97.213	0	bhd
Brahy.S08G0079900	TRIDC1BG052200	76.471	0	bhs
Brahy.D05G0290700	TRIDC2AG060620	88.395	0	bhd
Brahy.D05G0140200	TRIDC2BG047610	87.248	0	bhd
Brahy.D05G0316600	TRIDC2AG072850	87.783	0	bhd
HORVU2Hr1G087890	TRIDC2AG052580	94.613	0	hv
HORVU5Hr1G047340	TRIDC5AG025130	95.38	0	hv
HORVU2Hr1G077120	TRIDC2AG042370	76.214	0	hv
Brahy.D05G0129700	TRIDC2BG046840	90.839	0	bhd
Brahy.D05G0313600	TRIDC5BG006070	72.704	0	bhd
Brahy.D05G0301900	TRIDC7BG034280	65.371	0	bhd
Brahy.D05G0163000	TRIDC2AG047870	84.395	0	bhd
Brahy.D05G0048000	TRIDC5AG025050	76.549	0	bhd
Brahy.D05G0317900	TRIDC6AG012790	64.748	0	bhd
Brahy.S08G0229500	TRIDC1AG015060	83.582	0	bhs
Brahy.D05G0065000	TRIDC2BG007830	87.103	0	bhd
Brahy.D02G0169300	TRIDC5BG049520	69.016	0	bhd
HORVU5Hr1G055920	TRIDC5BG031470	98.913	0	hv
Brahy.D05G0221000	TRIDC6BG043300	67.797	0	bhd
Brahy.D05G0243300	TRIDC5AG031720	96.711	0	bhd
HORVU5Hr1G061820	TRIDC5BG035750	81.858	0	hv
Brahy.D05G0247500	TRIDC4AG066230	85.374	0	bhd
Brahy.D05G0225900	TRIDC2AG055610	79.942	0	bhd
HORVU5Hr1G042180	TRIDC5BG022430	95.276	0	hv
HORVU2Hr1G024780	TRIDC2AG017410	96.463	0	hv
HORVU2Hr1G021870	TRIDC2BG018350	97.89	0	hv
HORVU5Hr1G064090	TRIDC5AG035560	100	0	hv
HORVU5Hr1G060250	TRIDC5AG032710	98.095	0	hv
HORVU5Hr1G048510	TRIDC5AG025820	94.076	0	hv
HORVU5Hr1G021300	TRIDC5BG014390	99.691	0	hv
HORVU2Hr1G064900	TRIDC2BG041610	76.302	0	hv
HORVU2Hr1G074950	TRIDC2AG043850	91.901	0	hv
HORVU5Hr1G047100	TRIDC5AG025030	84.351	0	hv
HORVU2Hr1G026980	TRIDC1AG027510	86.826	0	hv
HORVU5Hr1G060980	TRIDC5BG034980	75.316	0	hv
HORVU5Hr1G120370	TRIDC4AG051580	95.098	0	hv
Brahy.D05G0280100	TRIDC2BG066100	79.71	0	bhd
Brahy.D05G0084900	TRIDC2BG043280	66.843	0	bhd
Brahy.D05G0032100	TRIDC3BG081370	80.288	0	bhd
HORVU5Hr1G041860	TRIDC5BG032010	96.353	0	hv
HORVU2Hr1G087860	TRIDC2AG052560	94.444	0	hv
Brahy.D05G0285300	TRIDC2BG065090	85.682	0	bhd
Brahy.D05G0233100	TRIDC2AG056760	91.337	0	bhd
HORVU5Hr1G123460	TRIDC5BG081950	79.961	0	hv
HORVU2Hr1G057440	TRIDC1AG002460	92.54	0	hv
HORVU5Hr1G119820	TRIDC2BG024020	73.956	0	hv
HORVU5Hr1G059550	TRIDC7AG010980	52.66	0	hv
HORVU2Hr1G066650	TRIDC2AG039340	94.499	0	hv
HORVU5Hr1G024060	TRIDC5BG016190	97.583	0	hv
HORVU2Hr1G048070	TRIDC2AG030320	99.281	0	hv
Brahy.D05G0145600	TRIDC6AG048380	90.423	0	bhd
HORVU5Hr1G121310	TRIDC5BG080100	94.724	0	hv
HORVU2Hr1G063910	TRIDC5AG057170	59.184	0	hv
HORVU2Hr1G039100	TRIDC2AG025700	94.465	0	hv
Brahy.D02G0187600	TRIDC1AG008920	84.289	0	bhd
Brahy.D05G0051900	TRIDC2AG008170	61.594	0	bhd
HORVU5Hr1G053470	TRIDC5BG030220	92.803	0	hv
HORVU2Hr1G042350	TRIDC2BG031640	94.282	0	hv
HORVU5Hr1G124030	TRIDC4AG048620	82.917	0	hv
Brahy.S08G0010400	TRIDC1AG061690	58.316	0	bhs
HORVU2Hr1G078560	TRIDC2AG045860	94.239	0	hv
HORVU2Hr1G084700	TRIDC2AG050300	95.918	0	hv
Brahy.D05G0188500	TRIDC5BG009960	82.182	0	bhd
Brahy.D05G0326900	TRIDC2BG076210	88.713	0	bhd
Brahy.D05G0166200	TRIDC2AG048180	68.323	0	bhd
HORVU5Hr1G030500	TRIDC5AG017540	95.087	0	hv
Brahy.D05G0031400	TRIDC3BG005920	70.262	0	bhd
Brahy.D05G0330400	TRIDC6BG061540	70.604	0	bhd
HORVU2Hr1G077230	TRIDC2AG045280	90.03	0	hv
HORVU5Hr1G055300	TRIDC5BG031150	94.722	0	hv
Brahy.D05G0286600	TRIDC2BG064800	71.735	0	bhd
HORVU2Hr1G053190	TRIDC2BG035870	94.478	0	hv
HORVU5Hr1G020060	TRIDC2AG023320	51.752	0	hv
Brahy.D05G0306200	TRIDC2AG075060	81.718	0	bhd
Brahy.D05G0321200	TRIDC2AG072260	72.432	0	bhd
Brahy.D05G0007000	TRIDC3AG013510	52.754	0	bhd
HORVU5Hr1G053840	TRIDC5BG030350	93.081	0	hv
HORVU2Hr1G066200	TRIDC2BG042130	93.015	0	hv
HORVU5Hr1G057610	TRIDC5AG031190	96.22	0	hv
Brahy.D05G0332400	TRIDC2AG069870	68.956	0	bhd
Brahy.D05G0252400	TRIDC2AG057750	90.585	0	bhd
HORVU2Hr1G054040	TRIDC2BG036190	85.08	0	hv
HORVU5Hr1G048910	TRIDC5BG027110	93.311	0	hv
HORVU2Hr1G083960	TRIDC6BG039340	88.288	0	hv
HORVU2Hr1G087310	TRIDC6BG041060	62.394	0	hv
Brahy.S08G0120200	TRIDC3AG058060	76.579	0	bhs
Brahy.D05G0001700	TRIDC7AG074580	46.593	0	bhd
Brahy.D05G0184600	TRIDC2AG050290	87.941	0	bhd
HORVU2Hr1G020690	TRIDC2BG017380	96.705	0	hv
Brahy.D05G0104100	TRIDC5AG044710	86.73	0	bhd
Brahy.D05G0012400	TRIDC2AG001610	90.079	0	bhd
HORVU5Hr1G032650	TRIDC5AG016610	97.977	0	hv
HORVU5Hr1G052150	TRIDC5AG027870	89.474	0	hv
HORVU5Hr1G054250	TRIDC5AG029060	97.468	0	hv
Brahy.D05G0366900	TRIDC3BG065050	80.294	0	bhd
HORVU2Hr1G008310	TRIDC2BG006440	80.189	0	hv
Brahy.D05G0090200	TRIDC2BG043650	74.862	0	bhd
HORVU5Hr1G117710	TRIDC1BG034210	71.772	0	hv
HORVU5Hr1G051370	TRIDC5AG027590	91.707	0	hv
HORVU5Hr1G124880	TRIDC5BG083160	95.508	0	hv
Brahy.D05G0117800	TRIDC2AG042660	89.375	0	bhd
Brahy.S08G0052000	TRIDC1AG052280	87.283	0	bhs
HORVU2Hr1G030690	TRIDC2BG025040	95.942	0	hv
HORVU5Hr1G001220	TRIDC5BG001440	92.532	0	hv
HORVU2Hr1G077100	TRIDC2AG045130	92.03	0	hv
HORVU5Hr1G042430	TRIDC5BG019230	98.583	0	hv
HORVU2Hr1G075470	TRIDC2BG089810	73.046	0	hv
Brahy.D05G0064000	TRIDC6AG000450	71.412	0	bhd
HORVU5Hr1G006780	TRIDC5AG003500	93.148	0	hv
Brahy.D05G0344100	TRIDC2AG076910	88.179	0	bhd
HORVU2Hr1G011610	TRIDC2BG007660	93.136	0	hv
HORVU5Hr1G047410	TRIDC5BG026370	95.699	0	hv
HORVU2Hr1G011680	TRIDC7AG052170	66.314	0	hv
HORVU5Hr1G125010	TRIDC5BG083240	93.454	0	hv
HORVU2Hr1G022850	TRIDC2BG019380	97.862	0	hv
HORVU5Hr1G014920	TRIDC5BG010820	94.556	0	hv
Brahy.D02G0342700	TRIDC1BG045190	66.149	0	bhd
Brahy.D05G0039200	TRIDC5BG083320	83.189	0	bhd
HORVU2Hr1G017470	TRIDC2BG014820	95.088	0	hv
HORVU5Hr1G041210	TRIDC5AG022810	96.626	0	hv
HORVU5Hr1G021780	TRIDC5BG014610	92.584	0	hv
HORVU5Hr1G123350	TRIDC6BG029590	82.582	0	hv
HORVU2Hr1G077010	TRIDC2AG045080	95.255	0	hv
HORVU5Hr1G054000	TRIDC5AG028960	96.141	0	hv
Brahy.D05G0231300	TRIDC7BG044390	65.415	0	bhd
Brahy.D05G0167100	TRIDC5BG037090	85.531	0	bhd
HORVU5Hr1G033640	TRIDC7AG000490	81.186	0	hv
Brahy.D05G0086300	TRIDC2BG009970	90.855	0	bhd
HORVU2Hr1G073360	TRIDC2AG042940	94.333	0	hv
Brahy.D05G0353100	TRIDC2AG079120	95.756	0	bhd
HORVU5Hr1G124290	TRIDC5BG082890	82.507	0	hv
HORVU2Hr1G016100	TRIDC4AG016700	61.928	0	hv
HORVU5Hr1G022760	TRIDC5BG015510	92.647	0	hv
HORVU2Hr1G030870	TRIDC2AG021310	98.284	0	hv
HORVU2Hr1G049500	TRIDC6AG006120	95.385	0	hv
HORVU5Hr1G008340	TRIDC5BG005070	93	0	hv
Brahy.D05G0229100	TRIDC1AG027520	60.61	0	bhd
Brahy.S08G0271300	TRIDC1AG000040	86.967	0	bhs
Brahy.D05G0219100	TRIDC2AG054020	81.263	0	bhd
HORVU5Hr1G042740	TRIDC5AG022440	90.707	0	hv
HORVU5Hr1G030810	TRIDC5BG065760	69.463	0	hv
HORVU2Hr1G062730	TRIDC2AG037640	96.379	0	hv
Brahy.D05G0268000	TRIDC2BG068010	67.878	0	bhd
Brahy.D05G0309800	TRIDC2AG074120	89.915	0	bhd
Brahy.D05G0025100	TRIDC2AG003330	55.142	0	bhd
Brahy.D05G0071600	TRIDC2AG038840	85.396	0	bhd
Brahy.D02G0174200	TRIDC1BG011350	80.556	0	bhd
HORVU2Hr1G008980	TRIDC7BG065400	80.388	0	hv
Brahy.D05G0261000	TRIDC2AG064940	88.525	0	bhd
Brahy.D05G0288800	TRIDC2BG064670	92.495	0	bhd
Brahy.D05G0006300	TRIDC2BG003130	75.967	0	bhd
Brahy.D05G0171100	TRIDC2BG051310	81.514	0	bhd
HORVU2Hr1G085160	TRIDC2AG050680	92.724	0	hv
HORVU5Hr1G120550	TRIDC4AG051480	97.652	0	hv
Brahy.D05G0327500	TRIDC2AG070560	82.543	0	bhd
Brahy.S08G0260300	TRIDC3AG075040	85.804	0	bhs
HORVU5Hr1G029200	TRIDC1BG072420	91.29	0	hv
Brahy.D05G0127400	TRIDC3BG005000	68.75	0	bhd
Brahy.S08G0106500	TRIDC1BG047300	76.957	0	bhs
Brahy.D05G0062600	TRIDC2BG008510	87.535	0	bhd
HORVU5Hr1G116990	TRIDC3BG011270	69.134	0	hv
HORVU5Hr1G013060	TRIDC6AG061040	88.194	0	hv
HORVU2Hr1G072590	TRIDC2AG042400	94.454	0	hv
Brahy.D05G0311600	TRIDC1AG053840	63.58	0	bhd
HORVU5Hr1G050330	TRIDC5AG026660	93.032	0	hv
HORVU2Hr1G076660	TRIDC2BG047430	95.141	0	hv
Brahy.D05G0226500	TRIDC6BG043570	74.894	0	bhd
HORVU5Hr1G123550	TRIDC4AG048910	93.939	0	hv
HORVU5Hr1G027110	TRIDC5AG014410	92.824	0	hv
HORVU5Hr1G014980	TRIDC5BG010850	96.538	0	hv
HORVU2Hr1G026750	TRIDC2AG018720	96.804	0	hv
HORVU5Hr1G068810	TRIDC5AG038080	96.719	0	hv
Brahy.D02G0052100	TRIDC4AG072020	66.968	0	bhd
Brahy.D05G0074300	TRIDC2BG042570	92.338	0	bhd
Brahy.D02G0386400	TRIDC1AG035720	98.052	0	bhd
Brahy.D05G0184900	TRIDC2AG050300	90.791	0	bhd
HORVU2Hr1G008250	TRIDC2BG006220	88.983	0	hv
HORVU5Hr1G063000	TRIDC5AG034850	97.413	0	hv
HORVU2Hr1G025580	TRIDC2BG021780	93.63	0	hv
Brahy.D05G0326200	TRIDC2AG070370	88.961	0	bhd
Brahy.D05G0287700	TRIDC2AG061130	91.986	0	bhd
HORVU5Hr1G012900	TRIDC5BG010280	97.333	0	hv
Brahy.D05G0174700	TRIDC2AG049070	84.679	0	bhd
Brahy.D05G0287000	TRIDC2AG061230	86.04	0	bhd
Brahy.D02G0322500	TRIDC1AG042470	70.072	0	bhd
HORVU5Hr1G066160	TRIDC5BG038370	99.281	0	hv
HORVU5Hr1G065470	TRIDC5AG036110	92.735	0	hv
HORVU2Hr1G060640	TRIDC2AG035580	92.157	0	hv
Brahy.D05G0017000	TRIDC1AG037440	75.758	0	bhd
HORVU5Hr1G002510	TRIDC7BG057380	70.287	0	hv
Brahy.D05G0140400	TRIDC2AG045070	82.549	0	bhd
Brahy.D05G0065400	TRIDC2BG007610	85.405	0	bhd
HORVU2Hr1G076520	TRIDC2AG044620	94.737	0	hv
Brahy.D05G0154900	TRIDC2AG046880	89.37	0	bhd
Brahy.D05G0188100	TRIDC2BG053890	78.879	0	bhd
Brahy.D05G0091600	TRIDC2BG043720	91.489	0	bhd
Brahy.S08G0217600	TRIDC3AG027550	77.822	0	bhs
Brahy.D05G0366300	TRIDC2AG081700	82.852	0	bhd
Brahy.D05G0292100	TRIDC2BG069770	89.29	0	bhd
HORVU5Hr1G041060	TRIDC5BG023220	96.685	0	hv
Brahy.D05G0330800	TRIDC2AG070210	88.748	0	bhd
Brahy.D05G0351400	TRIDC7AG046130	79.037	0	bhd
Brahy.D05G0184100	TRIDC2BG053440	88.143	0	bhd
Brahy.D05G0327600	TRIDC2AG070570	88.432	0	bhd
Brahy.D05G0294400	TRIDC1AG059570	92.744	0	bhd
HORVU5Hr1G113500	TRIDC1BG065610	42.507	0	hv
HORVU5Hr1G068360	TRIDC4BG051410	52.567	0	hv
Brahy.D05G0333300	TRIDC5BG082870	63.97	0	bhd
HORVU2Hr1G071240	TRIDC2AG041730	90.117	0	hv
HORVU2Hr1G071380	TRIDC2AG041840	96.684	0	hv
HORVU2Hr1G066910	TRIDC2BG042570	98.642	0	hv
Brahy.D05G0362300	TRIDC2BG089020	87.39	0	bhd
Brahy.D05G0131800	TRIDC2AG044340	76.461	0	bhd
HORVU5Hr1G111870	TRIDC5AG067160	90.736	0	hv
Brahy.D05G0146300	TRIDC2AG045220	81.707	0	bhd
HORVU5Hr1G063690	TRIDC4AG067840	52.687	0	hv
HORVU5Hr1G060790	TRIDC5AG033040	95.225	0	hv
Brahy.D05G0313800	TRIDC2AG073310	78.191	0	bhd
HORVU5Hr1G020960	TRIDC5BG014170	90.788	0	hv
Brahy.S08G0008200	TRIDC1BG072070	73.349	0	bhs
HORVU5Hr1G048890	TRIDC5BG027100	95.918	0	hv
Brahy.S08G0119600	TRIDC1AG039770	61.954	0	bhs
HORVU5Hr1G009150	TRIDC5AG005630	85.481	0	hv
HORVU2Hr1G027640	TRIDC2BG023030	96.377	0	hv
HORVU2Hr1G014240	TRIDC2BG011850	93.354	0	hv
HORVU5Hr1G057090	TRIDC4BG016460	77.632	0	hv
Brahy.D02G0383700	TRIDC5AG001680	87.869	0	bhd
Brahy.D05G0126300	TRIDC6AG012260	86.198	0	bhd
HORVU2Hr1G025040	TRIDC2BG021270	93.433	0	hv
HORVU5Hr1G120090	TRIDC4AG051790	94.025	0	hv
HORVU5Hr1G063540	TRIDC5BG036970	93.647	0	hv
HORVU5Hr1G056820	TRIDC5AG030740	89.458	0	hv
HORVU5Hr1G063260	TRIDC5BG036680	85.784	0	hv
Brahy.D05G0150800	TRIDC2AG046080	89.203	0	bhd
Brahy.D02G0028500	TRIDC3BG006190	72.082	0	bhd
HORVU5Hr1G056490	TRIDC5AG029900	92.355	0	hv
HORVU2Hr1G068140	TRIDC2BG043290	85.451	0	hv
HORVU2Hr1G050140	TRIDC2BG036090	96.881	0	hv
Brahy.D05G0212600	TRIDC2AG078250	84.708	0	bhd
HORVU5Hr1G117990	TRIDC5BG077040	90.761	0	hv
HORVU5Hr1G008670	TRIDC5AG004790	81.395	0	hv
Brahy.D05G0161300	TRIDC2BG050150	75.971	0	bhd
HORVU5Hr1G043640	TRIDC5AG023180	97.78	0	hv
HORVU5Hr1G055850	TRIDC5AG029700	96.23	0	hv
Brahy.D05G0257600	TRIDC2AG056930	88.506	0	bhd
HORVU2Hr1G055830	TRIDC2BG035970	93.072	0	hv
HORVU5Hr1G053720	TRIDC5AG019030	75.862	0	hv
Brahy.S08G0046800	TRIDC3BG041640	60.301	0	bhs
HORVU2Hr1G076000	TRIDC2AG044380	97.637	0	hv
HORVU5Hr1G016790	TRIDC5AG009800	90.224	0	hv
HORVU5Hr1G111540	TRIDC5AG067050	97.004	0	hv
Brahy.D05G0290400	TRIDC2AG060680	86.753	0	bhd
HORVU2Hr1G065180	TRIDC2BG041790	96.126	0	hv
HORVU2Hr1G026850	TRIDC2BG022610	92.351	0	hv
HORVU5Hr1G053170	TRIDC5BG029830	92.143	0	hv
Brahy.D05G0142900	TRIDC2AG045600	78.922	0	bhd
HORVU5Hr1G004580	TRIDC2BG048370	96.947	0	hv
HORVU2Hr1G030680	TRIDC2BG025030	87.299	0	hv
Brahy.D05G0126100	TRIDC2AG043680	89.269	0	bhd
HORVU2Hr1G083560	TRIDC2AG049540	94.433	0	hv
HORVU2Hr1G080390	TRIDC2AG047500	93.795	0	hv
Brahy.D05G0297600	TRIDC2AG066500	85.89	0	bhd
Brahy.S08G0256900	TRIDC1AG010840	93.093	0	bhs
Brahy.D05G0032400	TRIDC3BG005940	35.508	0	bhd
HORVU5Hr1G043060	TRIDC5BG023490	97.945	0	hv
Brahy.D05G0254200	TRIDC2AG057510	86.179	0	bhd
HORVU5Hr1G057050	TRIDC5BG032380	95.362	0	hv
Brahy.D05G0148600	TRIDC4AG041040	77.246	0	bhd
HORVU5Hr1G112440	TRIDC5AG067730	89.532	0	hv
HORVU2Hr1G071630	TRIDC2AG041970	95.484	0	hv
HORVU5Hr1G000590	TRIDC5BG000170	97.937	0	hv
HORVU5Hr1G041090	TRIDC5AG017680	92.971	0	hv
HORVU5Hr1G111810	TRIDC5BG072320	91.325	0	hv
HORVU5Hr1G041230	TRIDC5BG023130	92.295	0	hv
Brahy.D05G0152200	TRIDC2AG046210	90.476	0	bhd
Brahy.D05G0341400	TRIDC2AG076370	90.023	0	bhd
Brahy.D05G0150300	TRIDC2BG048960	88.462	0	bhd
HORVU5Hr1G047790	TRIDC4AG029030	91.935	0	hv
HORVU2Hr1G071070	TRIDC2AG041560	93.563	0	hv
HORVU5Hr1G015220	TRIDC5BG010980	96.111	0	hv
Brahy.D05G0355700	TRIDC2AG053330	50.861	0	bhd
HORVU5Hr1G025850	TRIDC6AG027220	78.818	0	hv
HORVU5Hr1G041740	TRIDC3BG053270	87.952	0	hv
Brahy.D05G0266700	TRIDC2AG063980	83.521	0	bhd
HORVU5Hr1G013880	TRIDC5AG008700	89.095	0	hv
HORVU5Hr1G029110	TRIDC5BG021070	93.133	0	hv
HORVU5Hr1G114150	TRIDC5AG068950	96.013	0	hv
HORVU2Hr1G019410	TRIDC2AG013500	97.203	0	hv
HORVU2Hr1G040180	TRIDC2BG030750	87.736	0	hv
HORVU5Hr1G025740	TRIDC5BG016730	96.624	0	hv
Brahy.D05G0240400	TRIDC2BG062280	68.966	0	bhd
HORVU5Hr1G057500	TRIDC5AG030840	97.324	0	hv
Brahy.S08G0005500	TRIDC3BG036730	74.174	0	bhs
HORVU2Hr1G009890	TRIDC6AG053270	99.333	0	hv
Brahy.D05G0196200	TRIDC2AG051880	84.387	0	bhd
Brahy.D05G0078900	TRIDC2BG042960	71.429	0	bhd
HORVU5Hr1G049180	TRIDC1AG007460	58.851	0	hv
HORVU5Hr1G062820	TRIDC5AG034490	68.08	0	hv
Brahy.D05G0250800	TRIDC2AG057960	85.591	0	bhd
Brahy.D05G0339500	TRIDC2AG075390	86.465	0	bhd
Brahy.D05G0102200	TRIDC2BG044530	92.105	0	bhd
Brahy.D05G0202000	TRIDC2BG055840	84.543	0	bhd
Brahy.D02G0751700	TRIDC3BG061450	73.346	0	bhd
Brahy.D02G0180800	TRIDC3BG033690	89.427	0	bhd
Brahy.D05G0112000	TRIDC2AG042280	83.127	0	bhd
HORVU2Hr1G028840	TRIDC2AG019880	84.885	0	hv
HORVU5Hr1G055260	TRIDC5BG031100	93.002	0	hv
Brahy.D05G0036400	TRIDC1BG002730	52.06	0	bhd
HORVU2Hr1G027290	TRIDC2BG022830	96.388	0	hv
HORVU5Hr1G035610	TRIDC5BG019120	96.183	0	hv
HORVU2Hr1G041320	TRIDC2AG026700	94.885	0	hv
HORVU5Hr1G007340	TRIDC5BG003990	83.286	0	hv
Brahy.D05G0124400	TRIDC2AG043430	87.319	0	bhd
Brahy.D02G0814500	TRIDC3BG078940	68.849	0	bhd
HORVU5Hr1G114510	TRIDC5BG074660	93.476	0	hv
HORVU5Hr1G053300	TRIDC5AG028520	96.97	0	hv
HORVU5Hr1G045300	TRIDC5BG025020	90.962	0	hv
Brahy.D05G0107600	TRIDC2BG044960	81.846	0	bhd
HORVU5Hr1G041530	TRIDC5BG031940	94.792	0	hv
HORVU2Hr1G023450	TRIDC2AG016390	90.038	0	hv
Brahy.D05G0243100	TRIDC2AG058770	94.498	0	bhd
Brahy.D05G0180800	TRIDC6AG032820	84.646	0	bhd
HORVU5Hr1G055240	TRIDC5AG029480	95.189	0	hv
HORVU2Hr1G016440	TRIDC2AG011260	95.909	0	hv
HORVU5Hr1G000950	TRIDC7BG045140	82.078	0	hv
HORVU2Hr1G078260	TRIDC2BG048670	95.949	0	hv
Brahy.D05G0138600	TRIDC5BG040850	83.898	0	bhd
HORVU5Hr1G053710	TRIDC5BG030240	93.35	0	hv
Brahy.D02G0193600	TRIDC3AG028770	79.911	0	bhd
Brahy.D02G0389600	TRIDC1AG034590	87.547	0	bhd
HORVU5Hr1G053390	TRIDC5AG028700	97.756	0	hv
HORVU2Hr1G082480	TRIDC7AG027670	45.321	0	hv
HORVU5Hr1G123080	TRIDC4AG049440	97.61	0	hv
HORVU2Hr1G071540	TRIDC2AG041950	96.711	0	hv
HORVU5Hr1G117760	TRIDC4AG053350	98.209	0	hv
HORVU5Hr1G022050	TRIDC5BG014840	94.192	0	hv
HORVU2Hr1G032400	TRIDC5BG055630	87.372	0	hv
HORVU5Hr1G122180	TRIDC4AG068620	77.173	0	hv
Brahy.S08G0043900	TRIDC1BG061090	97.231	0	bhs
Brahy.D05G0240000	TRIDC2AG059270	90.281	0	bhd
HORVU2Hr1G014140	TRIDC2BG011730	86.623	0	hv
Brahy.D05G0255500	TRIDC6AG039840	76.744	0	bhd
HORVU5Hr1G005650	TRIDC6BG004040	74.367	0	hv
Brahy.D05G0322100	TRIDC2AG071560	90.347	0	bhd
Brahy.D05G0065800	TRIDC2BG007660	86.433	0	bhd
HORVU5Hr1G053310	TRIDC5AG028510	95.258	0	hv
Brahy.S08G0150500	TRIDC1BG040780	74.593	0	bhs
HORVU5Hr1G068460	TRIDC5AG037660	91.878	0	hv
Brahy.D05G0168400	TRIDC2AG048390	93.39	0	bhd
Brahy.S08G0090500	TRIDC1AG044530	87.652	0	bhs
Brahy.D05G0067300	TRIDC2AG039430	86.28	0	bhd
HORVU5Hr1G004370	TRIDC5BG002420	90.571	0	hv
Brahy.D05G0154400	TRIDC2AG046810	71.224	0	bhd
HORVU2Hr1G080910	TRIDC2AG047860	95.808	0	hv
HORVU5Hr1G032550	TRIDC5AG016950	98.462	0	hv
HORVU2Hr1G056440	TRIDC2BG039020	98.305	0	hv
Brahy.D05G0131400	TRIDC2BG046960	84.023	0	bhd
HORVU2Hr1G060710	TRIDC2AG035630	97.11	0	hv
HORVU2Hr1G022250	TRIDC2AG015590	95.567	0	hv
Brahy.D05G0322200	TRIDC2AG071580	90.597	0	bhd
HORVU5Hr1G044640	TRIDC5BG024430	91.408	0	hv
Brahy.D05G0352400	TRIDC4BG026550	93.367	0	bhd
Brahy.D05G0175700	TRIDC2BG051740	94.984	0	bhd
Brahy.D05G0295900	TRIDC2AG066140	74.324	0	bhd
Brahy.D05G0182800	TRIDC2AG050130	55.89	0	bhd
HORVU5Hr1G020180	TRIDC5BG013580	88.296	0	hv
HORVU5Hr1G000200	TRIDC5AG000690	87.035	0	hv
Brahy.D05G0215800	TRIDC2AG054450	84.368	0	bhd
HORVU5Hr1G013260	TRIDC5AG008290	96.785	0	hv
Brahy.D05G0145000	TRIDC7AG005860	81.342	0	bhd
Brahy.D05G0105800	TRIDC6AG025170	75.484	0	bhd
HORVU5Hr1G012790	TRIDC5BG010380	83.15	0	hv
HORVU5Hr1G060570	TRIDC5BG034730	95.118	0	hv
HORVU5Hr1G124980	TRIDC5BG083180	90.365	0	hv
Brahy.D05G0206300	TRIDC2BG058150	52.311	0	bhd
Brahy.D05G0088100	TRIDC1AG061860	85.607	0	bhd
HORVU5Hr1G033930	TRIDC5AG020600	96.96	0	hv
Brahy.D05G0131500	TRIDC2BG046980	80.864	0	bhd
HORVU5Hr1G059840	TRIDC5BG034210	94.681	0	hv
HORVU5Hr1G124670	TRIDC5BG084240	87.831	0	hv
HORVU5Hr1G007890	TRIDC5AG004270	92.105	0	hv
Brahy.D05G0316500	TRIDC5AG054680	58.641	0	bhd
HORVU5Hr1G018050	TRIDC5BG011820	72.613	0	hv
Brahy.D05G0170800	TRIDC6AG053310	62.803	0	bhd
HORVU5Hr1G041730	TRIDC5AG030540	97.938	0	hv
HORVU5Hr1G023530	TRIDC5AG013790	86.786	0	hv
HORVU5Hr1G007080	TRIDC5AG003720	87.46	0	hv
HORVU5Hr1G066350	TRIDC5AG036510	96.586	0	hv
Brahy.D05G0331600	TRIDC2AG070100	83.471	0	bhd
HORVU5Hr1G045360	TRIDC5AG023910	95.266	0	hv
HORVU5Hr1G059600	TRIDC5AG032310	99.057	0	hv
HORVU5Hr1G061850	TRIDC5AG033870	92.763	0	hv
HORVU5Hr1G014320	TRIDC5AG008940	92.599	0	hv
Brahy.D05G0179500	TRIDC2BG052580	91.246	0	bhd
Brahy.D05G0072100	TRIDC2BG042000	96.805	0	bhd
HORVU5Hr1G062320	TRIDC5AG034270	91.564	0	hv
HORVU5Hr1G019310	TRIDC4AG057090	57.108	0	hv
Brahy.D05G0236500	TRIDC5AG050720	59.382	0	bhd
HORVU5Hr1G047470	TRIDC5AG025230	91.909	0	hv
HORVU1Hr1G078230	TRIDC1BG057790	65.423	0	hv
Brahy.D05G0146000	TRIDC2AG045280	85.672	0	bhd
Brahy.D05G0241000	TRIDC2AG059180	81.711	0	bhd
Brahy.D05G0342500	TRIDC2BG083730	94.639	0	bhd
Brahy.D02G0546600	TRIDC1AG003320	83.618	0	bhd
Brahy.D05G0251200	TRIDC6BG046230	79.83	0	bhd
Brahy.D05G0036000	TRIDC7AG007630	61.935	0	bhd
Brahy.D05G0015900	TRIDC2AG001170	79.518	0	bhd
Brahy.D05G0276400	TRIDC2BG066740	84.483	0	bhd
Brahy.D05G0048800	TRIDC2AG007100	61.176	0	bhd
Brahy.S08G0205900	TRIDC1AG014070	94.352	0	bhs
Brahy.S08G0147600	TRIDC1BG041600	83.732	0	bhs
Brahy.D05G0291500	TRIDC2AG060470	90.149	0	bhd
Brahy.D05G0217300	TRIDC2BG056960	90.212	0	bhd
Brahy.D05G0358100	TRIDC7BG037680	55.952	0	bhd
