file	product	piN	piS	pin/pis
temp_vcf4_SM_ES11.vcf	Brast05G019500.v0.1.stacei	0.000583226	0.000371805	1.568637168
temp_vcf4_SM_ES11.vcf	Brast05G019600.v0.1.stacei	0.000485743	0.000236614	2.052891561
temp_vcf4_SM_ES11.vcf	Brast05G039300.v0.1.stacei	0.001016236	0.002826218	0.359574627
temp_vcf4_SM_ES11.vcf	Brast05G043300.v0.1.stacei	0.00053143	0.001505583	0.352972954
temp_vcf4_SM_ES11.vcf	Brast05G044600.v0.1.stacei	0.001606606	0.004399516	0.365177884
temp_vcf4_SM_ES11.vcf	Brast05G054300.v0.1.stacei	0.00012029	0.002136791	0.056294777
temp_vcf4_SM_ES11.vcf	Brast05G054900.v0.1.stacei	0.004547952	0.006130857	0.741813469
temp_vcf4_SM_ES11.vcf	Brast05G057700.v0.1.stacei	0.000485299	0.001443527	0.336189976
temp_vcf4_SM_ES11.vcf	Brast05G058100.v0.1.stacei	0.005294578	0.005593332	0.946587553
temp_vcf4_SM_ES11.vcf	Brast05G061600.v0.1.stacei	0.000140718	0.000580279	0.242500462
temp_vcf4_SM_ES11.vcf	Brast05G096700.v0.1.stacei	0.001647794	0.001405149	1.172682579
temp_vcf4_SM_ES11.vcf	Brast05G101200.v0.1.stacei	0.000104591	6.33E-05	1.651059169
temp_vcf4_SM_ES11.vcf	Brast05G133400.v0.1.stacei	6.92E-05	0.000390997	0.176930557
temp_vcf4_SM_ES11.vcf	Brast05G135700.v0.1.stacei	0.001141678	0.00128585	0.887878311
temp_vcf4_SM_ES11.vcf	Brast05G155800.v0.1.stacei	0.000308671	0.000153115	2.015943704
temp_vcf4_SM_ES11.vcf	Brast05G165200.v0.1.stacei	0.000351389	0.001172542	0.299681179
temp_vcf4_SM_ES11.vcf	Brast05G185300.v0.1.stacei	0.010939681	0.011324429	0.966025011
temp_vcf4_SM_ES11.vcf	Brast05G230700.v0.1.stacei	0.000123679	0.000695212	0.177901291
temp_vcf4_SM_ES11.vcf	Brast05G255200.v0.1.stacei	0.002707062	0.008887136	0.304604537
temp_vcf4_SM_ES11.vcf	Brast05G257500.v0.1.stacei	0.000165936	0.000512785	0.323598353
temp_vcf4_SM_ES11.vcf	Brast05G265600.v0.1.stacei	0.000868336	0.001092167	0.795057832
temp_vcf4_SM_ES11.vcf	Brast05G269400.v0.1.stacei	0.002232276	0.001130934	1.973833731
temp_vcf4_SM_ES11.vcf	Brast05G279100.v0.1.stacei	0.002309721	0.005572268	0.414502792
temp_vcf4_SM_ES13.vcf	Brast05G019500.v0.1.stacei	3.15E-05	6.31E-05	0.499784643
temp_vcf4_SM_ES13.vcf	Brast05G031700.v0.1.stacei	0.001325351	0.000322035	4.115549856
temp_vcf4_SM_ES13.vcf	Brast05G038800.v0.1.stacei	0.002034308	0.005982315	0.340053616
temp_vcf4_SM_ES13.vcf	Brast05G053400.v0.1.stacei	0.0002003	0.000493406	0.405953213
temp_vcf4_SM_ES13.vcf	Brast05G170300.v0.1.stacei	8.12E-05	0.003761453	0.021582269
temp_vcf4_SM_ES13.vcf	Brast05G182900.v0.1.stacei	0.000141529	0.000437265	0.32366815
temp_vcf4_SM_ES13.vcf	Brast05G187000.v0.1.stacei	0.003731554	0.00464554	0.803255305
temp_vcf4_SM_ES13.vcf	Brast05G192200.v0.1.stacei	0.000261317	0.001329217	0.196594375
temp_vcf4_SM_ES13.vcf	Brast05G201500.v0.1.stacei	0.0001576	0.000285462	0.552086044
temp_vcf4_SM_ES13.vcf	Brast05G275200.v0.1.stacei	0.010989022	0.009052177	1.213964588
temp_vcf4_SM_ES14.vcf	Brast05G005400.v0.1.stacei	0.002857933	0.003766194	0.758838423
temp_vcf4_SM_ES14.vcf	Brast05G008900.v0.1.stacei	0.006472585	0.005136928	1.260010715
temp_vcf4_SM_ES14.vcf	Brast05G101200.v0.1.stacei	0.000141704	4.11E-05	3.450204858
temp_vcf4_SM_ES14.vcf	Brast05G117600.v0.1.stacei	0.000994903	0.001390996	0.715244768
temp_vcf4_SM_ES14.vcf	Brast05G118000.v0.1.stacei	0.001630906	0.002297492	0.709863869
temp_vcf4_SM_ES14.vcf	Brast05G133400.v0.1.stacei	0.00143708	0.000287848	4.992501485
temp_vcf4_SM_ES14.vcf	Brast05G139200.v0.1.stacei	0.000388166	0.001563569	0.248256266
temp_vcf4_SM_ES14.vcf	Brast05G143300.v0.1.stacei	0.000294904	9.95E-05	2.96314625
temp_vcf4_SM_ES14.vcf	Brast05G155600.v0.1.stacei	0.006584517	0.018624653	0.353537701
temp_vcf4_SM_ES14.vcf	Brast05G155800.v0.1.stacei	0.013998783	0.019347445	0.723546879
temp_vcf4_SM_ES14.vcf	Brast05G182700.v0.1.stacei	0.003457489	0.007203029	0.480004914
temp_vcf4_SM_ES14.vcf	Brast05G183300.v0.1.stacei	0.00409745	0.003635192	1.127162032
temp_vcf4_SM_ES14.vcf	Brast05G187000.v0.1.stacei	0.008802692	0.010746539	0.819118764
temp_vcf4_SM_ES14.vcf	Brast05G206900.v0.1.stacei	0.00065367	0.000383461	1.704656007
temp_vcf4_SM_ES14.vcf	Brast05G215100.v0.1.stacei	0.000495414	0.000994838	0.497984747
temp_vcf4_SM_ES14.vcf	Brast05G224300.v0.1.stacei	0.000635731	0.001020036	0.623244011
temp_vcf4_SM_ES14.vcf	Brast05G237900.v0.1.stacei	0.001652677	0.001680689	0.983332454
temp_vcf4_SM_ES14.vcf	Brast05G251200.v0.1.stacei	0.00017898	0.000837191	0.21378631
temp_vcf4_SM_ES14.vcf	Brast05G263200.v0.1.stacei	0.001787751	0.001778584	1.005153996
temp_vcf4_SM_ES19.vcf	Brast05G101200.v0.1.stacei	0.000426748	0.000916764	0.465494125
temp_vcf4_SM_ES19.vcf	Brast05G104900.v0.1.stacei	0.001068045	0.000833791	1.280951366
temp_vcf4_SM_ES19.vcf	Brast05G135700.v0.1.stacei	0.000310232	0.001400102	0.221578295
temp_vcf4_SM_ES19.vcf	Brast05G147300.v0.1.stacei	0.008578554	0.006399281	1.340549547
temp_vcf4_SM_ES19.vcf	Brast05G160800.v0.1.stacei	0.003031316	0.001024803	2.957950689
temp_vcf4_SM_ES19.vcf	Brast05G166300.v0.1.stacei	0.000258388	0.004174628	0.061894768
temp_vcf4_SM_ES19.vcf	Brast05G172400.v0.1.stacei	9.98E-05	0.000612233	0.162944084
temp_vcf4_SM_ES19.vcf	Brast05G179900.v0.1.stacei	0.001263796	0.007749913	0.163072279
temp_vcf4_SM_ES19.vcf	Brast05G180600.v0.1.stacei	0.000822816	0.001373923	0.598880752
temp_vcf4_SM_ES19.vcf	Brast05G202900.v0.1.stacei	0.000235861	0.000487926	0.48339558
temp_vcf4_SM_ES19.vcf	Brast05G230700.v0.1.stacei	0.00015247	0.001087663	0.140181374
temp_vcf4_SM_ES19.vcf	Brast05G234200.v0.1.stacei	0.011950673	0.007452802	1.6035141
temp_vcf4_SM_ES19.vcf	Brast05G257500.v0.1.stacei	9.56E-05	7.66E-05	1.247653718
temp_vcf4_SM_ES19.vcf	Brast05G259100.v0.1.stacei	0.001757455	0.00119727	1.467885101
temp_vcf4_SM_ES19.vcf	Brast05G281800.v0.1.stacei	0.003617825	0.003056977	1.183464842
temp_vcf4_SM_ES19.vcf	Brast05G283400.v0.1.stacei	0.004398784	0.008045237	0.546756348
temp_vcf4_SM_ES19.vcf	Brast05G284100.v0.1.stacei	0.003429059	0.017242125	0.198876848
temp_vcf4_SM_ES1.vcf	Brast05G008900.v0.1.stacei	5.16E-05	0.000161568	0.319442593
temp_vcf4_SM_ES1.vcf	Brast05G080900.v0.1.stacei	0.000883149	0.001391243	0.634791709
temp_vcf4_SM_ES1.vcf	Brast05G143300.v0.1.stacei	0.001512111	0.001152876	1.311599204
temp_vcf4_SM_ES1.vcf	Brast05G164300.v0.1.stacei	0.002457215	0.004534995	0.541834081
temp_vcf4_SM_ES1.vcf	Brast05G205100.v0.1.stacei	0.001790501	0.002550453	0.702032583
temp_vcf4_SM_ES1.vcf	Brast05G215100.v0.1.stacei	0.000231369	0.000684567	0.337978298
temp_vcf4_SM_ES1.vcf	Brast05G249900.v0.1.stacei	0.000217262	0.003312155	0.065595261
temp_vcf4_SM_ES1.vcf	Brast05G259100.v0.1.stacei	0.002756992	0.002176954	1.266445126
temp_vcf4_SM_ES1.vcf	Brast05G296200.v0.1.stacei	0.000910158	0.00124981	0.728237142
temp_vcf4_SM_ES1.vcf	Brast05G297900.v0.1.stacei	0.001267325	0.002863571	0.442568162
temp_vcf4_SM_ES21.vcf	Brast05G080900.v0.1.stacei	0.001092699	0.001987873	0.549682684
temp_vcf4_SM_ES21.vcf	Brast05G164300.v0.1.stacei	0.001900217	0.002208773	0.860304402
temp_vcf4_SM_ES21.vcf	Brast05G205100.v0.1.stacei	0.000800179	0.000807868	0.99048261
temp_vcf4_SM_ES21.vcf	Brast05G208600.v0.1.stacei	5.71E-05	0.000167518	0.340715162
temp_vcf4_SM_ES21.vcf	Brast05G236900.v0.1.stacei	0.000699769	0.001901455	0.368017525
temp_vcf4_SM_ES21.vcf	Brast05G257600.v0.1.stacei	0.000451772	0.004414697	0.102333604
temp_vcf4_SM_ES21.vcf	Brast05G259100.v0.1.stacei	0.001630657	0.000843276	1.933717072
temp_vcf4_SM_ES21.vcf	Brast05G296200.v0.1.stacei	0.000524508	0.000742252	0.706644348
temp_vcf4_SM_ES21.vcf	Brast05G297900.v0.1.stacei	0.001115484	0.002587804	0.431054394
temp_vcf4_SM_ES11.vcf	Brast09G006300.v0.1.stacei	0.000507343	0.000155366	3.265465291
temp_vcf4_SM_ES11.vcf	Brast09G006700.v0.1.stacei	0.005729952	0.005771235	0.992846792
temp_vcf4_SM_ES11.vcf	Brast09G013400.v0.1.stacei	0.000521631	9.66E-05	5.400844679
temp_vcf4_SM_ES11.vcf	Brast09G027000.v0.1.stacei	0.00071758	0.000830831	0.863689607
temp_vcf4_SM_ES11.vcf	Brast09G028900.v0.1.stacei	0.000468104	0.000211329	2.215055227
temp_vcf4_SM_ES11.vcf	Brast09G033700.v0.1.stacei	0.000227108	0.000864254	0.262779426
temp_vcf4_SM_ES11.vcf	Brast09G059800.v0.1.stacei	0.007414107	0.004130148	1.795118744
temp_vcf4_SM_ES11.vcf	Brast09G078000.v0.1.stacei	1.78E-05	5.88E-05	0.302690596
temp_vcf4_SM_ES11.vcf	Brast09G079500.v0.1.stacei	0.000858103	0.001444966	0.593856939
temp_vcf4_SM_ES11.vcf	Brast09G082900.v0.1.stacei	0.000555026	0.001254709	0.4423543
temp_vcf4_SM_ES11.vcf	Brast09G099100.v0.1.stacei	0.000122345	0.000251499	0.486462692
temp_vcf4_SM_ES11.vcf	Brast09G102700.v0.1.stacei	0.000692981	0.000996882	0.695148862
temp_vcf4_SM_ES11.vcf	Brast09G102900.v0.1.stacei	0.002365346	0.00246822	0.958320595
temp_vcf4_SM_ES11.vcf	Brast09G104500.v0.1.stacei	0.001039242	0.002060675	0.50432121
temp_vcf4_SM_ES11.vcf	Brast09G106900.v0.1.stacei	0.003998708	0.003155098	1.267380058
temp_vcf4_SM_ES11.vcf	Brast09G113500.v0.1.stacei	0.000507776	9.63E-05	5.270247489
temp_vcf4_SM_ES11.vcf	Brast09G115700.v0.1.stacei	7.10E-05	0.000143731	0.494256438
temp_vcf4_SM_ES11.vcf	Brast09G115900.v0.1.stacei	0.00196619	0.003167979	0.620645077
temp_vcf4_SM_ES11.vcf	Brast09G126300.v0.1.stacei	0.002208823	0.001438702	1.535289556
temp_vcf4_SM_ES11.vcf	Brast09G160300.v0.1.stacei	0.000429562	0.001734318	0.247683741
temp_vcf4_SM_ES11.vcf	Brast09G169500.v0.1.stacei	0.000112044	0.000494344	0.226651048
temp_vcf4_SM_ES11.vcf	Brast09G170900.v0.1.stacei	0.001029227	0.00201188	0.511575012
temp_vcf4_SM_ES11.vcf	Brast09G184400.v0.1.stacei	0.000941886	0.000910832	1.034094591
temp_vcf4_SM_ES11.vcf	Brast09G203200.v0.1.stacei	0.001877076	0.000676213	2.775865762
temp_vcf4_SM_ES11.vcf	Brast09G220900.v0.1.stacei	0.000996919	0.00019416	5.134524015
temp_vcf4_SM_ES11.vcf	Brast09G221400.v0.1.stacei	0.000690576	0.010018943	0.068927073
temp_vcf4_SM_ES11.vcf	Brast09G221500.v0.1.stacei	0.009955928	0.009658699	1.030773162
temp_vcf4_SM_ES11.vcf	Brast09G222700.v0.1.stacei	0.000343705	0.002625799	0.130895378
temp_vcf4_SM_ES11.vcf	Brast09G223300.v0.1.stacei	0.002402233	0.004437423	0.541357709
temp_vcf4_SM_ES11.vcf	Brast09G224600.v0.1.stacei	0.000762133	0.000644309	1.182870007
temp_vcf4_SM_ES11.vcf	Brast09G226600.v0.1.stacei	0.003579185	0.003740648	0.956835394
temp_vcf4_SM_ES11.vcf	Brast09G227700.v0.1.stacei	0.001027797	0.000856539	1.199942205
temp_vcf4_SM_ES11.vcf	Brast09G228900.v0.1.stacei	0.001011169	0.001804733	0.560287106
temp_vcf4_SM_ES11.vcf	Brast09G229000.v0.1.stacei	0.000333441	0.000506089	0.658859201
temp_vcf4_SM_ES11.vcf	Brast09G230100.v0.1.stacei	0.000206977	0.001261908	0.16401918
temp_vcf4_SM_ES11.vcf	Brast09G230900.v0.1.stacei	0.000851626	0.000364299	2.337710911
temp_vcf4_SM_ES11.vcf	Brast09G231300.v0.1.stacei	0.000351031	0.000220812	1.589728452
temp_vcf4_SM_ES11.vcf	Brast09G234600.v0.1.stacei	9.34E-05	0.000675199	0.138280612
temp_vcf4_SM_ES11.vcf	Brast09G237500.v0.1.stacei	0.000382769	0.000707294	0.54117416
temp_vcf4_SM_ES11.vcf	Brast09G237600.v0.1.stacei	0.005038918	0.00489649	1.029087808
temp_vcf4_SM_ES11.vcf	Brast09G246400.v0.1.stacei	0.000823857	0.001363672	0.604145643
temp_vcf4_SM_ES11.vcf	Brast09G256200.v0.1.stacei	0.000233198	0.000670131	0.347987874
temp_vcf4_SM_ES11.vcf	Brast09G269600.v0.1.stacei	0.000108263	9.10E-05	1.18951896
temp_vcf4_SM_ES13.vcf	Brast09G039300.v0.1.stacei	8.57E-05	0.000332226	0.257926307
temp_vcf4_SM_ES13.vcf	Brast09G060100.v0.1.stacei	0.000440967	0.00130338	0.338325734
temp_vcf4_SM_ES13.vcf	Brast09G062000.v0.1.stacei	0.002563134	0.001849974	1.385497492
temp_vcf4_SM_ES13.vcf	Brast09G115700.v0.1.stacei	0.001248169	0.000107742	11.58479951
temp_vcf4_SM_ES13.vcf	Brast09G129200.v0.1.stacei	0.001266587	0.000337131	3.756955258
temp_vcf4_SM_ES13.vcf	Brast09G149700.v0.1.stacei	0.001258316	0.003896399	0.322943313
temp_vcf4_SM_ES13.vcf	Brast09G153600.v0.1.stacei	0.000149025	0.000174586	0.853587959
temp_vcf4_SM_ES13.vcf	Brast09G154100.v0.1.stacei	0.001904589	0.002913348	0.653745806
temp_vcf4_SM_ES13.vcf	Brast09G164300.v0.1.stacei	0.000923184	0.001951995	0.472943653
temp_vcf4_SM_ES13.vcf	Brast09G168000.v0.1.stacei	0.001647656	0.003903815	0.422063114
temp_vcf4_SM_ES13.vcf	Brast09G170900.v0.1.stacei	0.003897744	0.002832909	1.375880625
temp_vcf4_SM_ES13.vcf	Brast09G177500.v0.1.stacei	0.001312306	0.003425009	0.38315395
temp_vcf4_SM_ES13.vcf	Brast09G187500.v0.1.stacei	0.016124378	0.019838385	0.81278682
temp_vcf4_SM_ES13.vcf	Brast09G191900.v0.1.stacei	0.001423383	0.000449274	3.168188321
temp_vcf4_SM_ES13.vcf	Brast09G203400.v0.1.stacei	0.000442082	0.002628795	0.168169103
temp_vcf4_SM_ES13.vcf	Brast09G223300.v0.1.stacei	0.000790779	0.00077219	1.024073367
temp_vcf4_SM_ES13.vcf	Brast09G244500.v0.1.stacei	0.006907935	0.01034195	0.667952781
temp_vcf4_SM_ES13.vcf	Brast09G244800.v0.1.stacei	0.000609462	0.001981205	0.30762184
temp_vcf4_SM_ES14.vcf	Brast09G027000.v0.1.stacei	0.002440552	0.001692675	1.441831324
temp_vcf4_SM_ES14.vcf	Brast09G034300.v0.1.stacei	4.07E-05	0.00096837	0.041986164
temp_vcf4_SM_ES14.vcf	Brast09G037000.v0.1.stacei	0.002141105	0.003135373	0.682886793
temp_vcf4_SM_ES14.vcf	Brast09G038100.v0.1.stacei	0.002160244	0.003095928	0.697769423
temp_vcf4_SM_ES14.vcf	Brast09G039300.v0.1.stacei	0.00091791	0.000812268	1.13005777
temp_vcf4_SM_ES14.vcf	Brast09G045500.v0.1.stacei	0.000829686	0.001237893	0.670240137
temp_vcf4_SM_ES14.vcf	Brast09G060100.v0.1.stacei	0.004131353	0.004789358	0.862610913
temp_vcf4_SM_ES14.vcf	Brast09G067300.v0.1.stacei	0.001857979	0.000824339	2.253901095
temp_vcf4_SM_ES14.vcf	Brast09G068600.v0.1.stacei	0.003341204	0.005830496	0.573056559
temp_vcf4_SM_ES14.vcf	Brast09G070700.v0.1.stacei	0.00353472	0.004882836	0.72390716
temp_vcf4_SM_ES14.vcf	Brast09G072100.v0.1.stacei	0.002636143	0.002043338	1.290116109
temp_vcf4_SM_ES14.vcf	Brast09G083000.v0.1.stacei	0.016159832	0.016593876	0.973843089
temp_vcf4_SM_ES14.vcf	Brast09G089800.v0.1.stacei	0.000584625	0.000268863	2.174436463
temp_vcf4_SM_ES14.vcf	Brast09G153200.v0.1.stacei	0.001951856	0.001800226	1.084228482
temp_vcf4_SM_ES14.vcf	Brast09G170900.v0.1.stacei	0.001379384	0.001347312	1.023804543
temp_vcf4_SM_ES14.vcf	Brast09G180800.v0.1.stacei	0.000574846	0.004326261	0.132873705
temp_vcf4_SM_ES14.vcf	Brast09G184000.v0.1.stacei	0.000708773	0.001392307	0.509064028
temp_vcf4_SM_ES14.vcf	Brast09G191900.v0.1.stacei	0.000120915	0.000335671	0.360217639
temp_vcf4_SM_ES14.vcf	Brast09G269600.v0.1.stacei	0.000436286	0.00048701	0.895846898
temp_vcf4_SM_ES19.vcf	Brast09G014800.v0.1.stacei	0.00694968	0.007079149	0.981711116
temp_vcf4_SM_ES19.vcf	Brast09G033000.v0.1.stacei	0.000719374	0.002991703	0.240456243
temp_vcf4_SM_ES19.vcf	Brast09G037000.v0.1.stacei	0.000826781	0.001006134	0.821740402
temp_vcf4_SM_ES19.vcf	Brast09G059800.v0.1.stacei	2.85E-05	0.000234471	0.121744287
temp_vcf4_SM_ES19.vcf	Brast09G065900.v0.1.stacei	0.000226583	0.000305307	0.742147097
temp_vcf4_SM_ES19.vcf	Brast09G073300.v0.1.stacei	0.002379376	0.003301111	0.720780436
temp_vcf4_SM_ES19.vcf	Brast09G076800.v0.1.stacei	0.001756688	0.000875421	2.006678397
temp_vcf4_SM_ES19.vcf	Brast09G077700.v0.1.stacei	0.000416051	0.00121897	0.341313727
temp_vcf4_SM_ES19.vcf	Brast09G079500.v0.1.stacei	0.006244619	0.007375663	0.846651869
temp_vcf4_SM_ES19.vcf	Brast09G081800.v0.1.stacei	3.71E-05	0.000154652	0.239863081
temp_vcf4_SM_ES19.vcf	Brast09G148700.v0.1.stacei	0.003386977	0.003607447	0.938884723
temp_vcf4_SM_ES19.vcf	Brast09G148800.v0.1.stacei	0.000552778	0.000529458	1.044044935
temp_vcf4_SM_ES19.vcf	Brast09G149700.v0.1.stacei	0.002464365	0.003879751	0.635186322
temp_vcf4_SM_ES19.vcf	Brast09G153600.v0.1.stacei	0.000978183	0.002259865	0.432850178
temp_vcf4_SM_ES19.vcf	Brast09G177500.v0.1.stacei	0.00141409	0.005280984	0.26777022
temp_vcf4_SM_ES19.vcf	Brast09G178800.v0.1.stacei	0.016809855	0.024495461	0.686243643
temp_vcf4_SM_ES19.vcf	Brast09G179200.v0.1.stacei	9.60E-05	8.56E-05	1.121712694
temp_vcf4_SM_ES19.vcf	Brast09G180500.v0.1.stacei	0.000417236	0.00227608	0.183313248
temp_vcf4_SM_ES19.vcf	Brast09G187500.v0.1.stacei	0.001091037	0.000739747	1.4748791
temp_vcf4_SM_ES19.vcf	Brast09G192500.v0.1.stacei	0.00034442	0.000768141	0.448381177
temp_vcf4_SM_ES1.vcf	Brast09G037200.v0.1.stacei	0.001068168	0.001303838	0.819248496
temp_vcf4_SM_ES1.vcf	Brast09G060100.v0.1.stacei	0.000133343	0.000113983	1.169846162
temp_vcf4_SM_ES1.vcf	Brast09G078100.v0.1.stacei	9.49E-05	7.54E-05	1.258791609
temp_vcf4_SM_ES1.vcf	Brast09G096400.v0.1.stacei	0.000291084	0.000595084	0.489147876
temp_vcf4_SM_ES1.vcf	Brast09G101300.v0.1.stacei	0.000827873	0.00145968	0.567160703
temp_vcf4_SM_ES1.vcf	Brast09G102700.v0.1.stacei	0.004101501	0.015005999	0.273324064
temp_vcf4_SM_ES1.vcf	Brast09G115600.v0.1.stacei	0.002932902	0.004062866	0.721880023
temp_vcf4_SM_ES1.vcf	Brast09G115700.v0.1.stacei	0.00210163	0.001341729	1.566359551
temp_vcf4_SM_ES1.vcf	Brast09G136700.v0.1.stacei	0.00064315	0.001838083	0.349902667
temp_vcf4_SM_ES1.vcf	Brast09G154900.v0.1.stacei	4.56E-05	0.000147277	0.309757794
temp_vcf4_SM_ES1.vcf	Brast09G169300.v0.1.stacei	0.000848065	0.005169054	0.16406591
temp_vcf4_SM_ES1.vcf	Brast09G184000.v0.1.stacei	0.002646964	0.003620416	0.731121534
temp_vcf4_SM_ES1.vcf	Brast09G200700.v0.1.stacei	0.000160875	0.000516763	0.311313278
temp_vcf4_SM_ES1.vcf	Brast09G228900.v0.1.stacei	0.00015447	4.36E-05	3.541719813
temp_vcf4_SM_ES1.vcf	Brast09G246400.v0.1.stacei	0.001607665	0.004066208	0.39537203
temp_vcf4_SM_ES1.vcf	Brast09G249200.v0.1.stacei	0.001477816	0.00979115	0.150933883
temp_vcf4_SM_ES21.vcf	Brast09G037200.v0.1.stacei	0.000158454	0.000367091	0.431647801
temp_vcf4_SM_ES21.vcf	Brast09G060100.v0.1.stacei	7.71E-05	0.000169664	0.454687742
temp_vcf4_SM_ES21.vcf	Brast09G082700.v0.1.stacei	1.53E-05	3.86E-05	0.396960459
temp_vcf4_SM_ES21.vcf	Brast09G094400.v0.1.stacei	5.44E-05	0.000237835	0.228817618
temp_vcf4_SM_ES21.vcf	Brast09G096400.v0.1.stacei	6.28E-05	0.000400836	0.156660743
temp_vcf4_SM_ES21.vcf	Brast09G101300.v0.1.stacei	0.000143488	0.000198669	0.722245787
temp_vcf4_SM_ES21.vcf	Brast09G102700.v0.1.stacei	0.001703108	0.009766803	0.174377266
temp_vcf4_SM_ES21.vcf	Brast09G115600.v0.1.stacei	0.002902593	0.004381494	0.662466512
temp_vcf4_SM_ES21.vcf	Brast09G115700.v0.1.stacei	0.002069224	0.001152443	1.795510133
temp_vcf4_SM_ES21.vcf	Brast09G169300.v0.1.stacei	0.000880228	0.004902742	0.179537869
temp_vcf4_SM_ES21.vcf	Brast09G184000.v0.1.stacei	0.001983761	0.002405365	0.824723602
temp_vcf4_SM_ES21.vcf	Brast09G221000.v0.1.stacei	0.000182139	0.000532208	0.34223225
temp_vcf4_SM_ES21.vcf	Brast09G246400.v0.1.stacei	0.001719876	0.003815069	0.450811345
temp_vcf4_SM_ES11.vcf	Brast08G000300.v0.1.stacei	0.010415827	0.010524593	0.989665565
temp_vcf4_SM_ES11.vcf	Brast08G004800.v0.1.stacei	0.000235125	0.000353097	0.665892698
temp_vcf4_SM_ES11.vcf	Brast08G015000.v0.1.stacei	0.000263073	0.000602813	0.436408788
temp_vcf4_SM_ES11.vcf	Brast08G035000.v0.1.stacei	0.000295862	0.000513404	0.576274764
temp_vcf4_SM_ES11.vcf	Brast08G035200.v0.1.stacei	0.000424444	0.001029251	0.412381757
temp_vcf4_SM_ES11.vcf	Brast08G050700.v0.1.stacei	0.001441026	0.001440685	1.000236543
temp_vcf4_SM_ES11.vcf	Brast08G073600.v0.1.stacei	0.000744653	0.00126537	0.588486862
temp_vcf4_SM_ES11.vcf	Brast08G097400.v0.1.stacei	0.00091542	0.000927224	0.987269476
temp_vcf4_SM_ES11.vcf	Brast08G101100.v0.1.stacei	0.000939469	0.001064333	0.882683487
temp_vcf4_SM_ES11.vcf	Brast08G111100.v0.1.stacei	3.65E-05	0.000192749	0.189291042
temp_vcf4_SM_ES11.vcf	Brast08G144700.v0.1.stacei	0.002715325	0.003358721	0.808440192
temp_vcf4_SM_ES11.vcf	Brast08G144800.v0.1.stacei	0.004870375	0.01106085	0.440325558
temp_vcf4_SM_ES11.vcf	Brast08G168000.v0.1.stacei	0.000160724	0.000510088	0.315090335
temp_vcf4_SM_ES11.vcf	Brast08G178200.v0.1.stacei	0.00172374	0.002547357	0.676677942
temp_vcf4_SM_ES11.vcf	Brast08G180400.v0.1.stacei	0.002105827	0.004807724	0.438009132
temp_vcf4_SM_ES11.vcf	Brast08G181100.v0.1.stacei	0.001262047	0.002485203	0.507824471
temp_vcf4_SM_ES11.vcf	Brast08G183800.v0.1.stacei	0.001760123	0.002208349	0.797031068
temp_vcf4_SM_ES11.vcf	Brast08G183900.v0.1.stacei	0.0010524	0.000950066	1.107712141
temp_vcf4_SM_ES11.vcf	Brast08G185700.v0.1.stacei	0.001829569	0.002358929	0.775593105
temp_vcf4_SM_ES11.vcf	Brast08G188500.v0.1.stacei	0.000109974	0.000102526	1.072637934
temp_vcf4_SM_ES11.vcf	Brast08G199000.v0.1.stacei	0.001340104	0.001032578	1.297823701
temp_vcf4_SM_ES11.vcf	Brast08G201100.v0.1.stacei	0.001033237	0.00115241	0.896587424
temp_vcf4_SM_ES11.vcf	Brast08G207200.v0.1.stacei	0.000520241	0.006892771	0.075476319
temp_vcf4_SM_ES11.vcf	Brast08G212900.v0.1.stacei	0.004031621	0.016061935	0.251004704
temp_vcf4_SM_ES11.vcf	Brast08G214200.v0.1.stacei	1.31E-05	4.26E-05	0.307122554
temp_vcf4_SM_ES11.vcf	Brast08G231700.v0.1.stacei	0.001463908	0.000638259	2.293596702
temp_vcf4_SM_ES11.vcf	Brast08G235900.v0.1.stacei	0.00159498	0.008294163	0.192301459
temp_vcf4_SM_ES11.vcf	Brast08G244600.v0.1.stacei	0.000272023	5.53E-05	4.914965937
temp_vcf4_SM_ES13.vcf	Brast08G016000.v0.1.stacei	9.76E-05	0.00013293	0.734324372
temp_vcf4_SM_ES13.vcf	Brast08G039400.v0.1.stacei	0.000279187	0.000153166	1.822768612
temp_vcf4_SM_ES13.vcf	Brast08G087100.v0.1.stacei	4.44E-05	7.00E-05	0.634169445
temp_vcf4_SM_ES13.vcf	Brast08G107800.v0.1.stacei	0.00045749	0.000295877	1.546219204
temp_vcf4_SM_ES13.vcf	Brast08G174400.v0.1.stacei	0.001911834	0.00441702	0.432833391
temp_vcf4_SM_ES13.vcf	Brast08G193200.v0.1.stacei	0.004744133	0.004824914	0.983257471
temp_vcf4_SM_ES13.vcf	Brast08G197200.v0.1.stacei	0.00051981	0.003565966	0.145769748
temp_vcf4_SM_ES13.vcf	Brast08G199000.v0.1.stacei	0.001252455	0.000849381	1.474550686
temp_vcf4_SM_ES13.vcf	Brast08G244600.v0.1.stacei	0.000479819	0.000806858	0.594675614
temp_vcf4_SM_ES14.vcf	Brast08G013300.v0.1.stacei	0.011162463	0.006171162	1.808810624
temp_vcf4_SM_ES14.vcf	Brast08G014000.v0.1.stacei	0.007705674	0.011948025	0.644932889
temp_vcf4_SM_ES14.vcf	Brast08G052400.v0.1.stacei	0.003303265	0.004289725	0.770041178
temp_vcf4_SM_ES14.vcf	Brast08G056000.v0.1.stacei	0.001155535	0.003110584	0.371484747
